Title,Company,description,onsite_remote,salary,Location,criteria,datetime,Apply 
Data Analyst,Circle K,"JOIN OUR TEAMOur mission is simple: we make journeys easier and more enjoyable for our customers. We want to lift their spirits by delivering little boosts along the way.  We care about our people and our communities, and we look for ways to uplift people first. Wherever your journey’s going, we can help you get there. Business and Data AnalystDepartment: Creative Production TeamLocation: Laval, QC; Toronto, ON; Calgary, ABType: Permanent, Full TimeHybrid mode: 3 days office / 2 days remotelyTHE ROLEBased within the Global Creative Production team, the Business and Data Analyst will be responsible for building and implementing data analytical reports for our stakeholders. This will include monthly KPIs, dashboards and Excel reporting. You’ll be the person that turns data points into actionable business insights, helping us to spot and track trends, helping us to forecast and to advise on best practice.Reporting into the Senior Project Manager, you’ll be responsible for the day-to-day Couche-Tard/Circle K reporting, gathering data from our design processes and curating them for a variety of audiences. You’re confident in your analytical skills and be able communication your findings to our internal customers.If you’ve got experience working with data and want to work within a fast-paced creative team, we’d love to hear from you.What You’ll Be Looking AfterHere’s how we want you to help create clear business insights for our stakeholders: Responsible for design and implementation of dashboards and reports on performance analysis.Monthly and ad hoc reporting of performance against KPIs.Use data modeling techniques to identify ways in which we can operate more effectively.Support and advise on the innovation and rollout out of new technologies and processes to drive performance. Document new processes and ensure correct business controls are in place.Encourage and actively engage in collaboration and communication with other teams to find synergies and build knowledge of other networks and systems within the organization.Contribute to stakeholder training and rollout support for new system and processes.What You’ll NeedHere’s what we’re looking for:ExperienceMinimum 5 years’ experience in Data Analysis, Business Analysis, Project Management or similar role.Strong skills in collaboration, cooperation, communication and organising.Experience working with high volumes of data across multiple systems. Extracting, cleaning and exploration of this data.Experienced with relevant Microsoft business suite software and other industry programs – eg SQL, Excel, Power BI.Strong track record of producing detailed reports and dashboards that are easily executable by management teams.Strong communication skills in English, both verbally and written. You’ll need to be able to communicate your findings to teams with actionable results. EDUCATIONHigher relevant education (5 years) or experience equivalent.Additional relevant education a plus.Fluent in English (oral and written). French beneficial.PERSONALITY PROFILE Relating and Networking;Persuading and Influencing;Creating and Innovating;Planning and Organising;Delivering results and meeting Customer expectations;Adapting and responding to change;Entrepreneurial and commercial thinking;TEAM PRINCIPLESCustomer focused: Identifies and understands customer needs and puts them first in all activities and efforts;Commercial mindset: Goes the extra mile to drive the commercial success of the company;Continuous improvement: Courageously moves the company forward today and into the future of retail;Cooperation: Supportive and positive team player and committed to company decisions and making us succeed together;Personal integrity: Promotes and lives the company standard of ethics, openness and values;Strategic execution: Understands and drives the company strategy in our organization and the marketplace.WHY WORK WITH USHere’s Some Of The Exciting Perks We OfferOur store and office employment opportunities offer you quick career growth with an international company, plus a dynamic work environment that puts people first. Wherever you are in your journey, we have a place for you.Complete benefits packages (medical, dental, etc.);Possibility of enrolling in a pension plan with employer contributions or a stock purchase plan;Employee discounts in stores and with multiple of our partners;Paid time off plan including vacation, sick days and personal days;Work in a collaborative, dynamic and high performing team;Learning opportunities to develop new skills and to evolve professionally in a fast-growing company; Hybrid work.INTERESTED?Send us your resume by email to candidatglobal@couche-tard.com with the following position number in the subject line.Internal candidate? Apply via WorkdayCouche-Tard/Circle K places great importance on diversity in the workplace and is committed to the principle of employment equity by encouraging applications from designated groups, i.e.: women, Aboriginal people, people with disabilities and visible minorities. You must be eligible to work in Canada in order to apply to this position.We thank all candidates for their interest in this position; only those selected will be contacted.Couche-Tard/Circle K values diversity and inclusion and aims to create a safe, accessible and rewarding workplace that showcases the unique contribution of our employees to the success of our business. As an employer, we are committed to employment equity, we encourage a wide variety of applications to ensure that we have a diverse workforce that is representative of the customers and the communities we serve. Accommodations are available upon request for applicants who participate in all aspects of the selection process.R290465",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Retail Gasoline'}]",2022-11-18,https://ca.linkedin.com/jobs/view/data-analyst-at-circle-k-3367192655?refId=nFXjuH32lswJSydTma2cpA%3D%3D&trackingId=8BUs0KyTM1VKVqGFOCqwFQ%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Vector Institute,"Position OverviewThe Vector Institute is seeking a Data Analyst to join our growing team in Toronto. Nested in the Research Operations and Academic Partnerships team and reporting to the Manager, Talent Initiatives, the Data Analyst is a key contributor to the team’s objectives by supporting the data capture, reporting metrics, web scraping, and workflows related to the Research Operations and Academic Partnerships work stream.Key Responsibilities Lead mapping, analysis, and enhancement of workflows for current data processes of the Research Operations and Academic Partnerships work stream.Support the transition of existing databases to the SalesForce platform.Work closely with various work streams to develop and implement strategies for data collection related to students, researchers, and employment outcomes that maximize data integrity, efficiency, and analysis.Maintain, analyze, and visualize the data and insights of the Research Operations & Academic Partnerships work stream, including graduate outcome data, employer engagement data, hiring outcome data, researcher data and data related to the Vector Digital Talent Hub.Assist with fulfilling periodic metric requirements to external stakeholders.Enhance data workflows and automation opportunities to reduce manual efforts and increase data accuracy and cleanliness.Develop automated dashboards for enhanced accessibility and timeliness of data reporting.In conjunction with technical team members, monitor, maintain, and enhance automated web data scrapers that feed data for Vector operations.Other related duties as assigned.Profile of Ideal CandidateTechnical Skills Very strong proficiency with Excel and/or Gsheets, including macros.Experience with workflows, reporting functionality and dashboards in SalesForce.Strong proficiency with visualization tools like Google Data Studio, Tableau or Power BI; Vector currently uses Google Data Studio.Intermediate proficiency of Python programming language and familiarity with general programming concepts.Basic proficiency with database programming languages like SQL.Proficiency with Scrapy framework in Python, BeautifulSoup and/or GitHub Actions is a plus.Proficiency with web automation tools like Zapier are a plus.Other Skills 3+ years of experience with data analysis and visualization, including the use of the related tools noted above.3+ years of experience with data workflows and related automations.You are able to take a potentially dirty dataset and convert this into useful and insightful data, using automated methods of data cleaning.Familiarity with academic data is a plus.You are action oriented and have a demonstrated ability to take direction and turn it into actionable results.You are creative and enjoy collaborating within a small entrepreneurial environment that is results-driven.",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Research Services'}]",2022-10-25,https://ca.linkedin.com/jobs/view/data-analyst-at-vector-institute-3325395506?refId=nFXjuH32lswJSydTma2cpA%3D%3D&trackingId=doyKGerMxJxP6rkbLIDK3A%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Onlia,"Onlia’s mission: Bring clarity to Insurance.Onlia offers innovative digital insurance and a telematics app that incentivises good driving to the Ontario market. Onlia’s mission is to bring clarity to insurance and simplify consumer’s relationship with their insurance company through a digital experience, and best in class customer service. Launched in 2018, Onlia is a joint venture between Achmea, the largest insurance group of the Netherlands, and Fairfax Financial, a Canadian-based financial holding company. ­We are here to disrupt insurance in Ontario and are building a team of heavy hitters to make that a reality. We work collaboratively in a fast-paced and agile environment. Every member of our team is empowered to take ownership of their role, and to assist in the build of a best-in-class experience for our customers.Are you a bright, critical thinker who is looking to solve important business challenges? Are you both business-oriented and technical? Onlia is looking for someone who can work with stakeholders to define measurement needs and can execute on measurement plans through analysis, dashboarding, and modeling. You will also give hands-on support for business units, providing ad-hoc data and analytics outputs as needed. If this sounds like you, keep reading!Key Accountabilities:  KA 1 Define and execute measurement methodologies for business initiativesYou will translate business initiatives into measurement plans. You will be responsible for determining how and when to measure, the setup required, and the analysis.KA 2 Build multi-purpose data setsTo complete analytical or dashboarding work, you will need to generate data sets. You will be responsible for creating data that not only supports your immediate work, but that can also be reused by other team members to answer multiple business questions.KA 3 Generate excellent insights through analysisYou will bring a unique and thoughtful perspective to the business that helps drive action. In this role, you will need to be creative to find answers where the answers are not clear.KA 4 Create concise and meaningful dashboards and reportsYou will create dashboards by gathering requirements, building visuals, and presenting.KA 5 Proactively raise areas of opportunity for analytics to meet business goalsYou will identify new questions or areas to explore with high business value.KA 6 Intake and execution of operational requestsYou will be responsible for executing data requests for specific departments. This includes providing data sets or small analyses to support business operations.KA 7 Persuasive communication of analytic findings In this role, you will present your work in a compelling manner for business users. You will use the work to suggest meaningful business actions and strategic directions.Qualifications and Competencies· 5+ years of experience in analytics· 2+ years working directly with business stakeholders to define projects· 3+ years writing effective, complex SQL queries· Have experience writing ETL queries (stored procs and ETL tools)· Good Understanding of Data warehousing concept· Intermediate BI tool user (Power BI, Tableau, etc.)· University degree or comparable experienceNice to Have· Insurance industry experience· Claims analytics experience· Experience with Azure services for data storage or analysis Indicators of Success:· Critical thinking – The ability to generate meaningful analytic insight in the face of ambiguity and lack of clear direction· Mental flexibility - the ability to quickly pivot between different projects, ideas, and solutions as the business needs and as priorities shift· Attention to detail - Creation of deliverables that are of high business value, impeccably accurate, and delivered in business-friendly languageWORKING AT ONLIAOur aim is to create a workforce that is diverse, promotes positivity, and demonstrates the values of equality, fairness, and respect in everything we do. We are dedicated to an anti-discrimination approach and provide equal opportunity for employment and advancement throughout Onlia regardless of gender, race, ethnicity, national origin, age, sexual orientation or identity, education, or disability. We respect and value diverse life experiences and cultures and ensure that all voices are valued and heard.Onlia welcomes and encourages applications from people with disabilities. Accommodations are available on request for candidates taking part in all aspects of the selection process.",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Insurance'}]",2022-10-25,https://ca.linkedin.com/jobs/view/data-analyst-at-onlia-3320897897?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=7yjDCQdim9OxgT0rLJBmYQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Electronic Arts (EA),"About The RoleYou will work in the Mobile Central Technology (MCT) organization with Business Intelligence, Growth Engineering, and Security teams. You will report to the Director of Mobile BI Technology.This job is hybrid remote within the region of Toronto, ON.Responsibilities You will construct tables and views from multiple data sources, to enable key decision-making around campaign performance, player behavior, and game security.  You will respond to changes in the capabilities of our business partners, each with processes to generate data to be organized into clear signals that enable effective decision-making.   Technical Skills  Build dashboards in Looker and other data visualizing data tools  Write advanced SQL, including using partitions and windowing functions  Design data visualizations that follow best practice principles  Measure the performance of marketing campaigns  Measure the lifecycle of players  Organize data into facts and dimensions   Soft Skills  Responsive  Ownership  Documenter  Learner",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Strategy/Planning, Analyst, and Information Technology'}, {'Industries': 'IT Services and IT Consulting, Software Development, and Computer Games'}]",2022-11-13,https://ca.linkedin.com/jobs/view/data-analyst-at-electronic-arts-ea-3325611825?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=BsubRNekNCX9zE%2BEEQNTzQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst (C117),"Mitsubishi Motor Sales of Canada, Inc.","MITSUBISHI MOTOR SALES OF CANADA, INC.Mitsubishi Motor Sales of Canada, Inc. (MMSCAN) is the sole distributor of Mitsubishi brand vehicles, parts and accessories to authorized dealers across Canada. MMSCAN is a fully owned subsidiary of Mitsubishi Motors Corporation which has a storied motor sports heritage and has been selling its vehicles around the globe for more than 100 years.At Mitsubishi Motors we have a passion for excellence. We are committed to combining automotive innovation and exceptional performance in both our cars and our workplace, while enhancing the communities in which we live.Mitsubishi Motor Sales of Canada, Inc. is an equal opportunity employer fostering an inclusive, accessible environment. We are committed to building an environment where all employees and customers feel valued, respected, and supported. Mitsubishi Motor Sales of Canada, Inc. will support applicants requiring accommodation during the recruitment process.PURPOSEThe Analyst, Data will generate valuable findings of the business, category, and consumer to help Mitsubishi make data-driven decisions to achieve business goals. This position will work directly with and support internal teams and external agencies by gathering, cleaning, organization, and analyzing multiple sources of data sets from sources including websites, paid media, organic digital channels, CRM, customer surveys, ad-hoc reports, etc. This position will interpret these datasets to recommend actions that answer questions and solve problems and innovate and create business insights that challenge assumptions with data to inspire positive change.RESPONSIBILITIES Collecting and organizing dataGather data from owned digital channels (website, social media, CRM), digital paid media, sales tools, ad-hoc and desk surveysCreate different data sets that best support the understanding of digital consumer journeys such as heatmaps and attribution modelsProvide internal teams and external partners with recurring digital metric reports and analysisAssist the implementation of a data management platform (DMP) by creating media taxonomy and digital audience clusters.Monitoring and interpreting dataAssist the senior manager identifying patterns, correlations or trends, and work alongside the digital team on recommendations that will improve performance and efficiency of digital and CRM campaignsAnalyze a variety of digital journeys (coming from different sources, having different navigation paths, responding to different call to actions) and identify insights that would maximize upper and lower funnel goals (awareness, consideration, conversion)Execute and evaluate creative A/B tests based on their performanceAnalyze how different digital audience clusters perform in digital paid mediaManaging data tools and reporting dataCreate automated reports and dashboards via Google Analytics 4, Salesforce Marketing Cloud, Datorama and others, for internal teams that generate added value and faster access to informationPut together findings, insights, and recommendations through visual and concise reports (charts, graphs, tables) TYPICAL EDUCATION & EXPERIENCE PROFILE3 years of experience in digital marketing and data analyticsWorking knowledge of analytics and data visualization tools (such as Google Analytics, Datorama, Tableau)Skilled at using a combination of data sources to construct a profound understanding of websites or app performanceInnovative and creative, with a logical and methodical approach to problem-solving with proven data instincts and a clear understanding of the common pitfalls of digital analyticsFamiliarity with digital marketing tactics including online media (display, paid search, SEO), CRM, mobile apps and hands-on experience working with related dataFamiliarity with tag management systems (such as Google Tag Manager), and CRM platforms (such as Salesforce)Ability to articulate complex findings into concise, persuasive arguments in both formal and informal conversations with senior-to-executive level clients WHAT WE OFFERCompetitive salaryFlexible and collaborative work environmentFlex work scheduleExcellent benefitsRRSP matchingCompany car lease programLearning and growth opportunities",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Marketing and Strategy/Planning'}, {'Industries': 'Motor Vehicle Manufacturing'}]",2022-11-09,https://ca.linkedin.com/jobs/view/data-analyst-c117-at-mitsubishi-motor-sales-of-canada-inc-3344852931?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=p%2BP3V2XJ85sML9kOzpYklQ%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,excel Human Resources (excelHR),"We are assisting our Energy and Utilities industry client with the search for a Data Analyst who will join them on a 12-month contract role with the path to a permanent placement.You will drive industry data insights for the organization and its members, collecting data from external sources to provide the organization with forecasts, developing, maintaining and enhancing key data initiatives such as forecasting for outage costs, net zero impacts, and more.Term: 12 months contract with the path to permanent roleLocation: Downtown Ottawa (hybrid: 2 days a week on-site)Pay rates: $24-32/HRRoles and ResponsibilitiesIdentify, collect and store industry related data in either a structure SQL database or in MS Excel files, update and maintain an industry databaseAssist with the production cycle of eight databases (including Reliability, Health & Safety, & Sustainability), while ensuring data quality, governance and annual reporting for the various data reporting programs within the association.Conduct business process improvements to communicate and deliver on data literacy and data strategy plansAnticipate and identify business insights from industry related dataQualifications and ExperienceUniversity degree or college diploma and/or equivalent experience in a comparable field.Minimum of 2-3 years experience working in a similar role overseeing data collection and creating compelling visuals with Power BI or a similar tool.Hands-on work experience with the following tools: SQL, Power BIComfortable with visualizing data.Organized, independent and detail oriented initiative-taker with analytical and problem-solving skills.Must be able to work out of the Downtown office for at least 2 days a week.Nice to have:Knowledge and understanding of Azure, Python, and/or SharePoint Online is an asset",hybrid,"CA$24.00
            -
            CA$32.00","Ottawa, Ontario, Canada","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Environmental Services, Professional Training and Coaching, and Utilities'}]",2022-11-18,https://ca.linkedin.com/jobs/view/data-analyst-at-excel-human-resources-excelhr-3360781390?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=EuvWAA5nmdoVuGLU1JYTbA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Synechron,"Role: Data Analyst – Loans/Capital MarketsLocation: Mississauga, ONType: Full-time/ W2Skill Sets: Strong SQL, Excel VBA/Macros, JIRA, Strong Data Model/Mapping, and ETL knowledge. Looking for resources with solid VBA/Macro skills.• Data Analyst with 7+ years of experience responsible for organizing data-related issues/projects to Capital Markets, Investment, or Consumer Banking (Loans). Utilize their technical expertise to ensure the data is accurate, and of high quality. Data is subsequently analyzed and presented in a way that assists the businesses in making more informed decisions.• Lead and support research activities, by using statistical tools to identify, analyze, interpret patterns and trends for complex data sets. Which could prove beneficial by determining the diagnosis through the symptoms and the implementation of preventive measures.• Plan and coordinate activities with the data administrator in order to ensure regular, accurate updates to the databases, validation checks and new enhancements.• Work with programmers, engineers, and Tech management heads to identify process. improvement opportunities, propose system modifications, and devise data governance strategies. • Data Visualization experience, working with BI tools. Tableau experience would be advantageous. • Good in Business Requirement and Technical Requirement Documentation.",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Financial Services'}]",2022-11-08,https://ca.linkedin.com/jobs/view/data-analyst-at-synechron-3348329085?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=H09S8rpwq%2FZw13sNGGrXFg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Data Analyst,Capgemini,"What is the opportunity?  The Business System Analyst (BSA) will be working on the Client’s big data platform with data from multiple internal and external data sources; the BSA will need to be able to create new variable/feature rule requirements specifications, data mapping documentation, and data gap/issue investigation. The candidate will also support an IBM Data Science platform in use in Group Risk Management (GRM)’s credit strategies and models.  What will you do?Create and validate requirements documentation around data flows and data attribute feature rules to assist in a legacy system migrationUnderstanding various lending product and client attributes from upstream systemsPerforming data gap analysis, systems, and processes as required for the projectCommunicating requirements to development and QA teams, performing testing, coordinating UAT testing, and assisting production implementationReport the BA team working status and raise concerns or issues that may hinder the project progress as planned to management and PMsContributing to the process re-engineering and process improvementSupporting the GRM credit strategy and analytics team through data analysis  What do you need to succeed? Must-have Moderate or advanced proficiency in SQL and ability to read through Python code for understanding existing data mapping and rule logicExperience in systems/software documentation and implementation projects within a banking organization or software consulting companyGood problem-solving skills to perform independent root cause analysis of data issuesExcellent collaboration skills, professionalism, and willingness to function as part of a teamAbility to prioritize and multi-task  Nice-to-have Experience working with credit lending products, retail or commercial banking, and/or financial institution experienceUndergraduate degree or higher, preferable in Mathematics, Physics, Computer Science, Statistics, or EngineeringExperience with Big Data or Database technologies (Hadoop, Hive, Spark, Pyspark)Data Science, Data Analytics, or Data Reporting experience What’s in it for you? We thrive on the challenge to be our best, progressive thinking to keep growing and working together to deliver trusted advice to help our clients thrive and communities prosper. We care about each other, reaching our potential, making a difference in our communities, and achieving mutual success.Leaders who support your development through coaching and managing opportunitiesAbility to make a difference and lasting impactWork in a dynamic, collaborative, progressive, and high-performing teamOpportunities to do challenging work and make a differenceOpportunities to build close relationshipsDisclaimer:Capgemini is an Equal Opportunity Employer encouraging diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status, or any other characteristic protected by law.This is a general description of the Duties, Responsibilities, and Qualifications required for this position. Physical, mental, sensory, or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodations do not pose an undue hardship.Click the following link for more information on your rights as an Applicant - http://www.capgemini.com/resources/equal-employment-opportunity-is-the-lawApplicants for employment in the US must have valid work authorization that does not now and/or will not in the future require sponsorship of a visa for employment authorization in the US by Capgemini.",hybrid,NaN,"Greater Toronto Area, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-10-28,https://ca.linkedin.com/jobs/view/business-data-analyst-at-capgemini-3327624663?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=82Kg7yXkHwSrXvJ8Ti069g%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,OnX Canada,"OnX is looking for a Data Analyst on contract for one of the banking clients in Toronto.Client: BankingLocation: remote right now with hybrid eventually with 1-2 days at their Downtown OfficeDuration: 6 months with potential extensionMust Haves:Data Analyst (need to lead UAT testing for analytics solutions, do data validations, data models/data transformations/report designs)Hand-on experience with data, data transformation, data modelsExperience on creating reports,MS SQL, Data augmentation, data cleaning/massaging, data modeling, data validation, ETL, Store proceduresSomeone more on data side rather than on technology/tools side",hybrid,NaN,"Toronto, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2022-11-20,https://ca.linkedin.com/jobs/view/data-analyst-at-onx-canada-3362827358?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=qRpQXvWZTD%2B9eLVv%2B07zhQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Synechron,"Role: Data Analyst – Loans/Capital MarketsLocation: Mississauga, ONSkill Sets: Strong SQL, Excel VBA/Macros, JIRA, Strong Data Model/Mapping, and ETL knowledge. Looking for resources with solid VBA/Macro skills.• Data Analyst with 7+ years of experience responsible for organizing data-related issues/projects to Capital Markets, Investment, or Consumer Banking (Loans). Utilize their technical expertise to ensure the data is accurate, and of high quality. Data is subsequently analyzed and presented in a way that assists the businesses in making more informed decisions.• Lead and support research activities, by using statistical tools to identify, analyze, interpret patterns and trends for complex data sets. Which could prove beneficial by determining the diagnosis through the symptoms and the implementation of preventive measures.• Plan and coordinate activities with the data administrator in order to ensure regular, accurate updates to the databases, validation checks and new enhancements.• Work with programmers, engineers, and Tech management heads to identify process. improvement opportunities, propose system modifications, and devise data governance strategies. • Data Visualization experience, working with BI tools. Tableau experience would be advantageous. • Good in Business Requirement and Technical Requirement Documentation.",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting, Banking, and Financial Services'}]",2022-11-20,https://ca.linkedin.com/jobs/view/data-analyst-at-synechron-3364863079?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=7D5izWTN86%2FOdFrWFZBVew%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Synechron,"Role: Data Analyst – Loans/Capital MarketsLocation: Mississauga, ONType: Full-time/ W2Skill Sets: Strong SQL, Excel VBA/Macros, JIRA, Strong Data Model/Mapping, and ETL knowledge. Looking for resources with solid VBA/Macro skills.• Data Analyst with 7+ years of experience responsible for organizing data-related issues/projects to Capital Markets, Investment, or Consumer Banking (Loans). Utilize their technical expertise to ensure the data is accurate, and of high quality. Data is subsequently analyzed and presented in a way that assists the businesses in making more informed decisions.• Lead and support research activities, by using statistical tools to identify, analyze, interpret patterns and trends for complex data sets. Which could prove beneficial by determining the diagnosis through the symptoms and the implementation of preventive measures.• Plan and coordinate activities with the data administrator in order to ensure regular, accurate updates to the databases, validation checks and new enhancements.• Work with programmers, engineers, and Tech management heads to identify process. improvement opportunities, propose system modifications, and devise data governance strategies. • Data Visualization experience, working with BI tools. Tableau experience would be advantageous. • Good in Business Requirement and Technical Requirement Documentation.",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting and Financial Services'}]",2022-11-20,https://ca.linkedin.com/jobs/view/data-analyst-at-synechron-3361756851?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=wIEQsUYMQAYpFncS7v%2Bjpw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst -Loans,Synechron,"We ""Synechron Inc"" are seeking Data analyst with a domain background in Loans or Lending for Mississauga Data Analyst (Loans) – Job Description/SkillsYears of Experience: 7 years and above.Domain:Good knowledge in Loans business operations with a clear understanding of Loans Originations, Loans lifecycles and a thorough understanding of the Loans Operations.Solid understanding of systems and business processes, within the banking domain.Tools/Skillset:Proficient in using SQL for data analysis.Competent with MS Excel; VBA or Macro is must.Strong in Data Modelling, Data Mapping and Data Mining.Knowledge of ETL; understanding functional workflows to automate the transfer of data, the loading/processing of data into tables and reporting via a User Interface.Data Visualization experience, working with BI tools. Tableau experience would be advantageous.Well versed in using JIRA (Requirement Management and Test Management).Job Description:Utilize technical expertise to ensure the data is accurate, and of a high-quality. Data is subsequently analyzed and presented in a way that assists the businesses in making more informed decisions.Lead and support research activities, by using statistical tools to identify, analyze, interpret patterns and trends for complex data sets. Which could prove beneficial by determining the diagnosis through the symptoms and the implementation of preventive measures.Plan and coordinate activities with the data administrator to ensure regular, accurate updates to the databases, validation checks and new enhancements.Work with programmers, engineers, and Tech management heads to identify process improvement opportunities, propose system modifications, and devise data governance strategies.Document all functional and non-functional business requirements.Strong stakeholder management to illicit an accurate compelling book of requirements, considering all stakeholders.Perform both business and data analysis, evaluating business processes on those business requirements.Communicate the results to key stakeholders in the form of user stories or business/ technical documents to ensure all business requirements are captured correctly.Prioritizing initiatives based on business needs and requirements.Lead ongoing reviews of business processes and develop optimization strategies.Clearly communicate proposed technical solution(s) and achieve ‘buy-in’ from stakeholders ensuring solutions are fit for purpose. Whilst considering technical compatibility.",hybrid,NaN,"Mississauga, Ontario, Canada","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Engineering, Information Technology, and Science'}, {'Industries': 'IT Services and IT Consulting, Information Services, and Software Development'}]",2022-11-03,https://ca.linkedin.com/jobs/view/data-analyst-loans-at-synechron-3341953925?refId=CKFE0aOMvMqHsHs8Yzzf%2FA%3D%3D&trackingId=8GqGfGbp6zSeWjCMEW5csg%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
